packet_length,packet_frame_len,source_ip,destination_ip,source_port,destination_port,received_time,time_difference,ttl,protocol
44,44,10.0.0.9,10.0.0.10,54436,9564,2023-06-15 13:12:47,0,64,17
44,44,10.0.0.6,10.0.0.9,52629,9564,2023-06-15 13:12:47,0,64,17
44,44,10.0.0.4,10.0.0.9,52955,9564,2023-06-15 13:12:47,0,64,17
44,44,10.0.0.9,10.0.0.9,54436,9564,2023-06-15 13:12:47,5,64,17
44,44,10.0.0.7,10.0.0.9,38413,9564,2023-06-15 13:12:47,0,64,17
43,43,10.0.0.21,10.0.0.9,39238,9564,2023-06-15 13:12:49,2,64,17
44,44,10.0.0.1,10.0.0.9,45714,9564,2023-06-15 13:12:50,1,64,17
44,44,10.0.0.5,10.0.0.9,55881,9564,2023-06-15 13:12:50,0,64,17
44,44,10.0.0.3,10.0.0.9,47177,9564,2023-06-15 13:12:50,0,64,17
44,44,10.0.0.10,10.0.0.9,54888,9564,2023-06-15 13:12:50,0,64,17
44,44,10.0.0.8,10.0.0.9,39095,9564,2023-06-15 13:12:51,1,64,17
44,44,10.0.0.2,10.0.0.9,54990,9564,2023-06-15 13:12:52,1,64,17
44,44,10.0.0.9,10.0.0.1,54436,9564,2023-06-15 13:12:52,0,64,17
44,44,10.0.0.9,10.0.0.2,54436,9564,2023-06-15 13:12:52,0,64,17
44,44,10.0.0.9,10.0.0.3,54436,9564,2023-06-15 13:12:52,0,64,17
44,44,10.0.0.9,10.0.0.4,54436,9564,2023-06-15 13:12:52,0,64,17
44,44,10.0.0.9,10.0.0.5,54436,9564,2023-06-15 13:12:52,0,64,17
44,44,10.0.0.9,10.0.0.6,54436,9564,2023-06-15 13:12:52,0,64,17
44,44,10.0.0.9,10.0.0.7,54436,9564,2023-06-15 13:12:52,0,64,17
44,44,10.0.0.9,10.0.0.8,54436,9564,2023-06-15 13:12:52,0,64,17
44,44,10.0.0.9,10.0.0.10,54436,9564,2023-06-15 13:12:52,0,64,17
44,44,10.0.0.6,10.0.0.9,52629,9564,2023-06-15 13:12:52,0,64,17
44,44,10.0.0.4,10.0.0.9,52955,9564,2023-06-15 13:12:52,0,64,17
44,44,10.0.0.9,10.0.0.9,54436,9564,2023-06-15 13:12:52,5,64,17
44,44,10.0.0.7,10.0.0.9,38413,9564,2023-06-15 13:12:52,0,64,17
43,43,10.0.0.21,10.0.0.9,39238,9564,2023-06-15 13:12:54,2,64,17
44,44,10.0.0.1,10.0.0.9,45714,9564,2023-06-15 13:12:55,1,64,17
44,44,10.0.0.5,10.0.0.9,55881,9564,2023-06-15 13:12:55,0,64,17
44,44,10.0.0.3,10.0.0.9,47177,9564,2023-06-15 13:12:55,0,64,17
44,44,10.0.0.10,10.0.0.9,54888,9564,2023-06-15 13:12:55,0,64,17
44,44,10.0.0.8,10.0.0.9,39095,9564,2023-06-15 13:12:56,1,64,17
44,44,10.0.0.2,10.0.0.9,54990,9564,2023-06-15 13:12:57,1,64,17
44,44,10.0.0.9,10.0.0.9,54436,9564,2023-06-15 13:12:57,5,64,17
44,44,10.0.0.9,10.0.0.1,54436,9564,2023-06-15 13:12:57,0,64,17
44,44,10.0.0.9,10.0.0.2,54436,9564,2023-06-15 13:12:57,0,64,17
44,44,10.0.0.9,10.0.0.3,54436,9564,2023-06-15 13:12:57,0,64,17
44,44,10.0.0.9,10.0.0.4,54436,9564,2023-06-15 13:12:57,0,64,17
44,44,10.0.0.9,10.0.0.5,54436,9564,2023-06-15 13:12:57,0,64,17
44,44,10.0.0.9,10.0.0.6,54436,9564,2023-06-15 13:12:57,0,64,17
44,44,255.31.31.156,10.0.0.9,,,2023-06-15 13:12:57,30,0,1
44,44,10.0.0.9,10.0.0.7,54436,9564,2023-06-15 13:12:57,0,64,17
44,44,10.0.0.9,10.0.0.8,54436,9564,2023-06-15 13:12:57,0,64,17
44,44,10.0.0.9,10.0.0.10,54436,9564,2023-06-15 13:12:57,0,64,17
44,44,10.0.0.4,10.0.0.9,52955,9564,2023-06-15 13:12:57,0,64,17
44,44,10.0.0.6,10.0.0.9,52629,9564,2023-06-15 13:12:57,0,64,17
44,44,10.0.0.7,10.0.0.9,38413,9564,2023-06-15 13:12:57,0,64,17
43,43,10.0.0.21,10.0.0.9,39238,9564,2023-06-15 13:12:59,2,64,17
44,44,10.0.0.1,10.0.0.9,45714,9564,2023-06-15 13:13:00,1,64,17
44,44,10.0.0.5,10.0.0.9,55881,9564,2023-06-15 13:13:00,0,64,17
44,44,10.0.0.3,10.0.0.9,47177,9564,2023-06-15 13:13:00,0,64,17
44,44,10.0.0.10,10.0.0.9,54888,9564,2023-06-15 13:13:00,0,64,17
44,44,10.0.0.8,10.0.0.9,39095,9564,2023-06-15 13:13:02,2,64,17
44,44,10.0.0.2,10.0.0.9,54990,9564,2023-06-15 13:13:02,0,64,17
44,44,10.0.0.9,10.0.0.1,54436,9564,2023-06-15 13:13:02,0,64,17
44,44,10.0.0.9,10.0.0.2,54436,9564,2023-06-15 13:13:02,0,64,17
44,44,10.0.0.9,10.0.0.3,54436,9564,2023-06-15 13:13:02,0,64,17
44,44,10.0.0.9,10.0.0.4,54436,9564,2023-06-15 13:13:02,0,64,17
44,44,10.0.0.9,10.0.0.5,54436,9564,2023-06-15 13:13:02,0,64,17
44,44,10.0.0.9,10.0.0.6,54436,9564,2023-06-15 13:13:02,0,64,17
44,44,10.0.0.9,10.0.0.7,54436,9564,2023-06-15 13:13:02,0,64,17
44,44,10.0.0.9,10.0.0.8,54436,9564,2023-06-15 13:13:02,0,64,17
44,44,10.0.0.9,10.0.0.10,54436,9564,2023-06-15 13:13:02,0,64,17
44,44,10.0.0.4,10.0.0.9,52955,9564,2023-06-15 13:13:02,0,64,17
44,44,10.0.0.9,10.0.0.9,54436,9564,2023-06-15 13:13:02,5,64,17
44,44,10.0.0.6,10.0.0.9,52629,9564,2023-06-15 13:13:02,0,64,17
44,44,10.0.0.7,10.0.0.9,38413,9564,2023-06-15 13:13:02,0,64,17
43,43,10.0.0.21,10.0.0.9,39238,9564,2023-06-15 13:13:04,2,64,17
44,44,10.0.0.1,10.0.0.9,45714,9564,2023-06-15 13:13:05,1,64,17
44,44,10.0.0.5,10.0.0.9,55881,9564,2023-06-15 13:13:05,0,64,17
44,44,10.0.0.3,10.0.0.9,47177,9564,2023-06-15 13:13:05,0,64,17
44,44,10.0.0.10,10.0.0.9,54888,9564,2023-06-15 13:13:05,0,64,17
44,44,10.0.0.8,10.0.0.9,39095,9564,2023-06-15 13:13:07,2,64,17
44,44,10.0.0.9,10.0.0.9,54436,9564,2023-06-15 13:13:07,5,64,17
44,44,10.0.0.2,10.0.0.9,54990,9564,2023-06-15 13:13:07,0,64,17
44,44,10.0.0.9,10.0.0.1,54436,9564,2023-06-15 13:13:07,0,64,17
44,44,10.0.0.9,10.0.0.2,54436,9564,2023-06-15 13:13:07,0,64,17
44,44,10.0.0.9,10.0.0.3,54436,9564,2023-06-15 13:13:07,0,64,17
44,44,10.0.0.9,10.0.0.4,54436,9564,2023-06-15 13:13:07,0,64,17
44,44,10.0.0.9,10.0.0.5,54436,9564,2023-06-15 13:13:07,0,64,17
44,44,10.0.0.9,10.0.0.6,54436,9564,2023-06-15 13:13:07,0,64,17
44,44,10.0.0.9,10.0.0.7,54436,9564,2023-06-15 13:13:07,0,64,17
44,44,10.0.0.9,10.0.0.8,54436,9564,2023-06-15 13:13:07,0,64,17
44,44,10.0.0.9,10.0.0.10,54436,9564,2023-06-15 13:13:07,0,64,17
44,44,10.0.0.4,10.0.0.9,52955,9564,2023-06-15 13:13:07,0,64,17
44,44,10.0.0.6,10.0.0.9,52629,9564,2023-06-15 13:13:07,0,64,17
44,44,10.0.0.7,10.0.0.9,38413,9564,2023-06-15 13:13:07,0,64,17
43,43,10.0.0.21,10.0.0.9,39238,9564,2023-06-15 13:13:09,2,64,17
44,44,10.0.0.1,10.0.0.9,45714,9564,2023-06-15 13:13:10,1,64,17
44,44,10.0.0.3,10.0.0.9,47177,9564,2023-06-15 13:13:10,0,64,17
44,44,10.0.0.10,10.0.0.9,54888,9564,2023-06-15 13:13:10,0,64,17
44,44,10.0.0.5,10.0.0.9,55881,9564,2023-06-15 13:13:10,0,64,17
44,44,10.0.0.8,10.0.0.9,39095,9564,2023-06-15 13:13:12,2,64,17
44,44,10.0.0.2,10.0.0.9,54990,9564,2023-06-15 13:13:12,0,64,17
44,44,10.0.0.9,10.0.0.1,54436,9564,2023-06-15 13:13:12,0,64,17
44,44,10.0.0.9,10.0.0.2,54436,9564,2023-06-15 13:13:12,0,64,17
44,44,10.0.0.9,10.0.0.3,54436,9564,2023-06-15 13:13:12,0,64,17
44,44,10.0.0.9,10.0.0.4,54436,9564,2023-06-15 13:13:12,0,64,17
44,44,10.0.0.9,10.0.0.5,54436,9564,2023-06-15 13:13:12,0,64,17
44,44,10.0.0.9,10.0.0.6,54436,9564,2023-06-15 13:13:12,0,64,17
44,44,10.0.0.9,10.0.0.7,54436,9564,2023-06-15 13:13:12,0,64,17
44,44,10.0.0.9,10.0.0.8,54436,9564,2023-06-15 13:13:12,0,64,17
44,44,10.0.0.9,10.0.0.10,54436,9564,2023-06-15 13:13:12,0,64,17
44,44,10.0.0.9,10.0.0.9,54436,9564,2023-06-15 13:13:12,5,64,17
44,44,10.0.0.6,10.0.0.9,52629,9564,2023-06-15 13:13:12,0,64,17
44,44,10.0.0.4,10.0.0.9,52955,9564,2023-06-15 13:13:12,0,64,17
44,44,10.0.0.7,10.0.0.9,38413,9564,2023-06-15 13:13:12,0,64,17
44,44,10.0.0.21,10.0.0.9,39238,9564,2023-06-15 13:13:14,2,64,17
44,44,10.0.0.1,10.0.0.9,45714,9564,2023-06-15 13:13:15,1,64,17
44,44,10.0.0.10,10.0.0.9,54888,9564,2023-06-15 13:13:15,0,64,17
44,44,10.0.0.3,10.0.0.9,47177,9564,2023-06-15 13:13:15,0,64,17
44,44,10.0.0.5,10.0.0.9,55881,9564,2023-06-15 13:13:16,1,64,17
44,44,10.0.0.8,10.0.0.9,39095,9564,2023-06-15 13:13:17,1,64,17
44,44,10.0.0.9,10.0.0.9,54436,9564,2023-06-15 13:13:17,5,64,17
44,44,10.0.0.9,10.0.0.1,54436,9564,2023-06-15 13:13:17,0,64,17
44,44,10.0.0.9,10.0.0.2,54436,9564,2023-06-15 13:13:17,0,64,17
44,44,10.0.0.9,10.0.0.3,54436,9564,2023-06-15 13:13:17,0,64,17
44,44,10.0.0.9,10.0.0.4,54436,9564,2023-06-15 13:13:17,0,64,17
44,44,10.0.0.9,10.0.0.5,54436,9564,2023-06-15 13:13:17,0,64,17
44,44,10.0.0.9,10.0.0.6,54436,9564,2023-06-15 13:13:17,0,64,17
44,44,10.0.0.9,10.0.0.7,54436,9564,2023-06-15 13:13:17,0,64,17
44,44,10.0.0.9,10.0.0.8,54436,9564,2023-06-15 13:13:17,0,64,17
44,44,10.0.0.9,10.0.0.10,54436,9564,2023-06-15 13:13:17,0,64,17
44,44,10.0.0.2,10.0.0.9,54990,9564,2023-06-15 13:13:17,0,64,17
44,44,10.0.0.6,10.0.0.9,52629,9564,2023-06-15 13:13:17,0,64,17
44,44,10.0.0.4,10.0.0.9,52955,9564,2023-06-15 13:13:17,0,64,17
44,44,10.0.0.7,10.0.0.9,38413,9564,2023-06-15 13:13:18,1,64,17
43,43,10.0.0.21,10.0.0.9,39238,9564,2023-06-15 13:13:19,1,64,17
44,44,10.0.0.1,10.0.0.9,45714,9564,2023-06-15 13:13:20,1,64,17
44,44,10.0.0.3,10.0.0.9,47177,9564,2023-06-15 13:13:20,0,64,17
44,44,10.0.0.10,10.0.0.9,54888,9564,2023-06-15 13:13:20,0,64,17
44,44,10.0.0.5,10.0.0.9,55881,9564,2023-06-15 13:13:21,1,64,17
46,46,29.14.10.0,0.5.10.0,,,2023-06-15 13:13:21,24,64,0
44,44,10.0.0.8,10.0.0.9,39095,9564,2023-06-15 13:13:22,1,64,17
44,44,10.0.0.9,10.0.0.1,54436,9564,2023-06-15 13:13:22,0,64,17
44,44,10.0.0.9,10.0.0.2,54436,9564,2023-06-15 13:13:22,0,64,17
44,44,10.0.0.9,10.0.0.3,54436,9564,2023-06-15 13:13:22,0,64,17
44,44,10.0.0.9,10.0.0.4,54436,9564,2023-06-15 13:13:22,0,64,17
44,44,10.0.0.9,10.0.0.5,54436,9564,2023-06-15 13:13:22,0,64,17
44,44,10.0.0.9,10.0.0.6,54436,9564,2023-06-15 13:13:22,0,64,17
44,44,10.0.0.9,10.0.0.7,54436,9564,2023-06-15 13:13:22,0,64,17
44,44,10.0.0.9,10.0.0.8,54436,9564,2023-06-15 13:13:22,0,64,17
44,44,10.0.0.9,10.0.0.10,54436,9564,2023-06-15 13:13:22,0,64,17
44,44,10.0.0.2,10.0.0.9,54990,9564,2023-06-15 13:13:22,0,64,17
44,44,10.0.0.4,10.0.0.9,52955,9564,2023-06-15 13:13:22,0,64,17
44,44,10.0.0.6,10.0.0.9,52629,9564,2023-06-15 13:13:22,0,64,17
44,44,10.0.0.9,10.0.0.9,54436,9564,2023-06-15 13:13:22,5,64,17
44,44,10.0.0.7,10.0.0.9,38413,9564,2023-06-15 13:13:23,1,64,17
43,43,10.0.0.21,10.0.0.9,39238,9564,2023-06-15 13:13:24,1,64,17
44,44,10.0.0.1,10.0.0.9,45714,9564,2023-06-15 13:13:25,1,64,17
44,44,10.0.0.10,10.0.0.9,54888,9564,2023-06-15 13:13:25,0,64,17
44,44,10.0.0.3,10.0.0.9,47177,9564,2023-06-15 13:13:26,1,64,17
44,44,10.0.0.5,10.0.0.9,55881,9564,2023-06-15 13:13:26,0,64,17
44,44,10.0.0.8,10.0.0.9,39095,9564,2023-06-15 13:13:27,1,64,17
44,44,10.0.0.9,10.0.0.1,54436,9564,2023-06-15 13:13:27,0,64,17
44,44,10.0.0.9,10.0.0.2,54436,9564,2023-06-15 13:13:27,0,64,17
44,44,10.0.0.9,10.0.0.3,54436,9564,2023-06-15 13:13:27,0,64,17
44,44,10.0.0.9,10.0.0.4,54436,9564,2023-06-15 13:13:27,0,64,17
44,44,10.0.0.9,10.0.0.5,54436,9564,2023-06-15 13:13:27,0,64,17
44,44,10.0.0.9,10.0.0.6,54436,9564,2023-06-15 13:13:27,0,64,17
44,44,10.0.0.9,10.0.0.7,54436,9564,2023-06-15 13:13:27,0,64,17
44,44,10.0.0.9,10.0.0.8,54436,9564,2023-06-15 13:13:27,0,64,17
44,44,10.0.0.9,10.0.0.10,54436,9564,2023-06-15 13:13:27,0,64,17
44,44,10.0.0.2,10.0.0.9,54990,9564,2023-06-15 13:13:27,0,64,17
44,44,10.0.0.9,10.0.0.9,54436,9564,2023-06-15 13:13:27,5,64,17
44,44,10.0.0.6,10.0.0.9,52629,9564,2023-06-15 13:13:27,0,64,17
44,44,10.0.0.4,10.0.0.9,52955,9564,2023-06-15 13:13:27,0,64,17
44,44,10.0.0.7,10.0.0.9,38413,9564,2023-06-15 13:13:28,1,64,17
43,43,10.0.0.21,10.0.0.9,39238,9564,2023-06-15 13:13:29,1,64,17
44,44,10.0.0.1,10.0.0.9,45714,9564,2023-06-15 13:13:30,1,64,17
44,44,10.0.0.3,10.0.0.9,47177,9564,2023-06-15 13:13:31,1,64,17
44,44,10.0.0.5,10.0.0.9,55881,9564,2023-06-15 13:13:31,0,64,17
44,44,10.0.0.10,10.0.0.9,54888,9564,2023-06-15 13:13:31,0,64,17
44,44,10.0.0.9,10.0.0.9,54436,9564,2023-06-15 13:13:32,5,64,17
44,44,10.0.0.8,10.0.0.9,39095,9564,2023-06-15 13:13:32,1,64,17
44,44,10.0.0.9,10.0.0.1,54436,9564,2023-06-15 13:13:32,0,64,17
44,44,10.0.0.9,10.0.0.2,54436,9564,2023-06-15 13:13:32,0,64,17
44,44,10.0.0.9,10.0.0.3,54436,9564,2023-06-15 13:13:32,0,64,17
44,44,10.0.0.9,10.0.0.4,54436,9564,2023-06-15 13:13:32,0,64,17
44,44,10.0.0.9,10.0.0.5,54436,9564,2023-06-15 13:13:32,0,64,17
44,44,10.0.0.9,10.0.0.6,54436,9564,2023-06-15 13:13:32,0,64,17
44,44,10.0.0.9,10.0.0.7,54436,9564,2023-06-15 13:13:32,0,64,17
44,44,10.0.0.9,10.0.0.8,54436,9564,2023-06-15 13:13:32,0,64,17
44,44,10.0.0.9,10.0.0.10,54436,9564,2023-06-15 13:13:32,0,64,17
44,44,10.0.0.2,10.0.0.9,54990,9564,2023-06-15 13:13:32,0,64,17
44,44,10.0.0.6,10.0.0.9,52629,9564,2023-06-15 13:13:32,0,64,17
44,44,10.0.0.4,10.0.0.9,52955,9564,2023-06-15 13:13:32,0,64,17
44,44,10.0.0.7,10.0.0.9,38413,9564,2023-06-15 13:13:33,1,64,17
43,43,10.0.0.21,10.0.0.9,39238,9564,2023-06-15 13:13:34,1,64,17
44,44,10.0.0.1,10.0.0.9,45714,9564,2023-06-15 13:13:35,1,64,17
44,44,10.0.0.3,10.0.0.9,47177,9564,2023-06-15 13:13:36,1,64,17
44,44,10.0.0.5,10.0.0.9,55881,9564,2023-06-15 13:13:36,0,64,17
44,44,10.0.0.10,10.0.0.9,54888,9564,2023-06-15 13:13:36,0,64,17
44,44,10.0.0.8,10.0.0.9,39095,9564,2023-06-15 13:13:37,1,64,17
44,44,10.0.0.2,10.0.0.9,54990,9564,2023-06-15 13:13:37,0,64,17
44,44,10.0.0.9,10.0.0.9,54436,9564,2023-06-15 13:13:37,5,64,17
44,44,10.0.0.9,10.0.0.1,54436,9564,2023-06-15 13:13:37,0,64,17
44,44,10.0.0.9,10.0.0.2,54436,9564,2023-06-15 13:13:37,0,64,17
44,44,10.0.0.9,10.0.0.3,54436,9564,2023-06-15 13:13:37,0,64,17
44,44,10.0.0.9,10.0.0.4,54436,9564,2023-06-15 13:13:37,0,64,17
44,44,10.0.0.9,10.0.0.5,54436,9564,2023-06-15 13:13:37,0,64,17
44,44,10.0.0.9,10.0.0.6,54436,9564,2023-06-15 13:13:37,0,64,17
44,44,255.31.31.156,10.0.0.9,,,2023-06-15 13:13:37,16,0,1
44,44,10.0.0.9,10.0.0.7,54436,9564,2023-06-15 13:13:37,0,64,17
44,44,10.0.0.9,10.0.0.8,54436,9564,2023-06-15 13:13:37,0,64,17
44,44,10.0.0.9,10.0.0.10,54436,9564,2023-06-15 13:13:37,0,64,17
44,44,10.0.0.4,10.0.0.9,52955,9564,2023-06-15 13:13:37,0,64,17
44,44,10.0.0.6,10.0.0.9,52629,9564,2023-06-15 13:13:37,0,64,17
44,44,10.0.0.7,10.0.0.9,38413,9564,2023-06-15 13:13:38,1,64,17
43,43,10.0.0.21,10.0.0.9,39238,9564,2023-06-15 13:13:39,1,64,17
44,44,10.0.0.1,10.0.0.9,45714,9564,2023-06-15 13:13:40,1,64,17
44,44,10.0.0.3,10.0.0.9,47177,9564,2023-06-15 13:13:41,1,64,17
44,44,10.0.0.5,10.0.0.9,55881,9564,2023-06-15 13:13:41,0,64,17
44,44,10.0.0.10,10.0.0.9,54888,9564,2023-06-15 13:13:41,0,64,17
44,44,10.0.0.8,10.0.0.9,39095,9564,2023-06-15 13:13:42,1,64,17
44,44,10.0.0.9,10.0.0.1,54436,9564,2023-06-15 13:13:42,0,64,17
44,44,10.0.0.9,10.0.0.2,54436,9564,2023-06-15 13:13:42,0,64,17
44,44,10.0.0.9,10.0.0.3,54436,9564,2023-06-15 13:13:42,0,64,17
44,44,10.0.0.9,10.0.0.4,54436,9564,2023-06-15 13:13:42,0,64,17
44,44,10.0.0.9,10.0.0.5,54436,9564,2023-06-15 13:13:42,0,64,17
44,44,10.0.0.9,10.0.0.6,54436,9564,2023-06-15 13:13:42,0,64,17
44,44,10.0.0.9,10.0.0.7,54436,9564,2023-06-15 13:13:42,0,64,17
44,44,10.0.0.9,10.0.0.8,54436,9564,2023-06-15 13:13:42,0,64,17
44,44,10.0.0.9,10.0.0.10,54436,9564,2023-06-15 13:13:42,0,64,17
44,44,10.0.0.9,10.0.0.9,54436,9564,2023-06-15 13:13:42,5,64,17
44,44,10.0.0.2,10.0.0.9,54990,9564,2023-06-15 13:13:42,0,64,17
44,44,10.0.0.6,10.0.0.9,52629,9564,2023-06-15 13:13:42,0,64,17
44,44,10.0.0.4,10.0.0.9,52955,9564,2023-06-15 13:13:42,0,64,17
46,46,61.171.10.0,0.4.10.0,,,2023-06-15 13:13:42,5,64,0
44,44,10.0.0.7,10.0.0.9,38413,9564,2023-06-15 13:13:43,1,64,17
43,43,10.0.0.21,10.0.0.9,39238,9564,2023-06-15 13:13:44,1,64,17
44,44,10.0.0.1,10.0.0.9,45714,9564,2023-06-15 13:13:45,1,64,17
44,44,10.0.0.3,10.0.0.9,47177,9564,2023-06-15 13:13:46,1,64,17
44,44,10.0.0.5,10.0.0.9,55881,9564,2023-06-15 13:13:46,0,64,17
44,44,10.0.0.10,10.0.0.9,54888,9564,2023-06-15 13:13:46,0,64,17
44,44,10.0.0.8,10.0.0.9,39095,9564,2023-06-15 13:13:47,1,64,17
44,44,10.0.0.9,10.0.0.1,54436,9564,2023-06-15 13:13:47,0,64,17
44,44,10.0.0.9,10.0.0.2,54436,9564,2023-06-15 13:13:47,0,64,17
44,44,10.0.0.9,10.0.0.3,54436,9564,2023-06-15 13:13:47,0,64,17
44,44,10.0.0.9,10.0.0.4,54436,9564,2023-06-15 13:13:47,0,64,17
44,44,10.0.0.9,10.0.0.5,54436,9564,2023-06-15 13:13:47,0,64,17
44,44,10.0.0.9,10.0.0.6,54436,9564,2023-06-15 13:13:47,0,64,17
44,44,10.0.0.9,10.0.0.7,54436,9564,2023-06-15 13:13:47,0,64,17
44,44,10.0.0.9,10.0.0.8,54436,9564,2023-06-15 13:13:47,0,64,17
44,44,10.0.0.9,10.0.0.10,54436,9564,2023-06-15 13:13:47,0,64,17
44,44,10.0.0.2,10.0.0.9,54990,9564,2023-06-15 13:13:47,0,64,17
44,44,10.0.0.9,10.0.0.9,54436,9564,2023-06-15 13:13:47,5,64,17
44,44,10.0.0.6,10.0.0.9,52629,9564,2023-06-15 13:13:47,0,64,17
44,44,10.0.0.4,10.0.0.9,52955,9564,2023-06-15 13:13:47,0,64,17
44,44,10.0.0.7,10.0.0.9,38413,9564,2023-06-15 13:13:48,1,64,17
43,43,10.0.0.21,10.0.0.9,39238,9564,2023-06-15 13:13:49,1,64,17
44,44,10.0.0.1,10.0.0.9,45714,9564,2023-06-15 13:13:50,1,64,17
44,44,10.0.0.3,10.0.0.9,47177,9564,2023-06-15 13:13:51,1,64,17
44,44,10.0.0.10,10.0.0.9,54888,9564,2023-06-15 13:13:51,0,64,17
44,44,10.0.0.5,10.0.0.9,55881,9564,2023-06-15 13:13:51,0,64,17
44,44,10.0.0.8,10.0.0.9,39095,9564,2023-06-15 13:13:52,1,64,17
44,44,10.0.0.9,10.0.0.9,54436,9564,2023-06-15 13:13:52,5,64,17
44,44,10.0.0.9,10.0.0.1,54436,9564,2023-06-15 13:13:52,0,64,17
44,44,10.0.0.9,10.0.0.2,54436,9564,2023-06-15 13:13:52,0,64,17
44,44,10.0.0.9,10.0.0.3,54436,9564,2023-06-15 13:13:52,0,64,17
44,44,10.0.0.9,10.0.0.4,54436,9564,2023-06-15 13:13:52,0,64,17
44,44,10.0.0.9,10.0.0.5,54436,9564,2023-06-15 13:13:52,0,64,17
44,44,10.0.0.9,10.0.0.6,54436,9564,2023-06-15 13:13:52,0,64,17
44,44,10.0.0.9,10.0.0.7,54436,9564,2023-06-15 13:13:52,0,64,17
44,44,10.0.0.9,10.0.0.8,54436,9564,2023-06-15 13:13:52,0,64,17
44,44,10.0.0.9,10.0.0.10,54436,9564,2023-06-15 13:13:52,0,64,17
44,44,10.0.0.6,10.0.0.9,52629,9564,2023-06-15 13:13:52,0,64,17
44,44,10.0.0.2,10.0.0.9,54990,9564,2023-06-15 13:13:52,0,64,17
44,44,10.0.0.4,10.0.0.9,52955,9564,2023-06-15 13:13:52,0,64,17
44,44,10.0.0.7,10.0.0.9,38413,9564,2023-06-15 13:13:53,1,64,17
43,43,10.0.0.21,10.0.0.9,39238,9564,2023-06-15 13:13:54,1,64,17
44,44,10.0.0.1,10.0.0.9,45714,9564,2023-06-15 13:13:55,1,64,17
44,44,10.0.0.3,10.0.0.9,47177,9564,2023-06-15 13:13:56,1,64,17
44,44,10.0.0.10,10.0.0.9,54888,9564,2023-06-15 13:13:56,0,64,17
44,44,10.0.0.5,10.0.0.9,55881,9564,2023-06-15 13:13:56,0,64,17
44,44,10.0.0.9,10.0.0.9,54436,9564,2023-06-15 13:13:57,5,64,17
44,44,10.0.0.8,10.0.0.9,39095,9564,2023-06-15 13:13:57,1,64,17
44,44,10.0.0.9,10.0.0.1,54436,9564,2023-06-15 13:13:57,0,64,17
44,44,10.0.0.9,10.0.0.2,54436,9564,2023-06-15 13:13:57,0,64,17
44,44,10.0.0.9,10.0.0.3,54436,9564,2023-06-15 13:13:57,0,64,17
44,44,10.0.0.9,10.0.0.4,54436,9564,2023-06-15 13:13:57,0,64,17
44,44,10.0.0.9,10.0.0.5,54436,9564,2023-06-15 13:13:57,0,64,17
44,44,10.0.0.9,10.0.0.6,54436,9564,2023-06-15 13:13:57,0,64,17
44,44,10.0.0.9,10.0.0.7,54436,9564,2023-06-15 13:13:57,0,64,17
44,44,10.0.0.9,10.0.0.8,54436,9564,2023-06-15 13:13:57,0,64,17
44,44,10.0.0.9,10.0.0.10,54436,9564,2023-06-15 13:13:57,0,64,17
44,44,10.0.0.6,10.0.0.9,52629,9564,2023-06-15 13:13:57,0,64,17
44,44,10.0.0.2,10.0.0.9,54990,9564,2023-06-15 13:13:57,0,64,17
44,44,10.0.0.4,10.0.0.9,52955,9564,2023-06-15 13:13:57,0,64,17
44,44,10.0.0.7,10.0.0.9,38413,9564,2023-06-15 13:13:58,1,64,17
43,43,10.0.0.21,10.0.0.9,39238,9564,2023-06-15 13:13:59,1,64,17
44,44,10.0.0.1,10.0.0.9,45714,9564,2023-06-15 13:14:01,2,64,17
44,44,10.0.0.3,10.0.0.9,47177,9564,2023-06-15 13:14:01,0,64,17
44,44,10.0.0.5,10.0.0.9,55881,9564,2023-06-15 13:14:01,0,64,17
44,44,10.0.0.10,10.0.0.9,54888,9564,2023-06-15 13:14:01,0,64,17
44,44,10.0.0.8,10.0.0.9,39095,9564,2023-06-15 13:14:02,1,64,17
44,44,10.0.0.6,10.0.0.9,52629,9564,2023-06-15 13:14:02,0,64,17
44,44,10.0.0.9,10.0.0.1,54436,9564,2023-06-15 13:14:02,0,64,17
44,44,10.0.0.9,10.0.0.2,54436,9564,2023-06-15 13:14:02,0,64,17
44,44,10.0.0.9,10.0.0.9,54436,9564,2023-06-15 13:14:02,5,64,17
44,44,10.0.0.9,10.0.0.3,54436,9564,2023-06-15 13:14:02,0,64,17
44,44,10.0.0.9,10.0.0.4,54436,9564,2023-06-15 13:14:02,0,64,17
44,44,10.0.0.9,10.0.0.5,54436,9564,2023-06-15 13:14:02,0,64,17
44,44,10.0.0.9,10.0.0.6,54436,9564,2023-06-15 13:14:02,0,64,17
44,44,10.0.0.9,10.0.0.7,54436,9564,2023-06-15 13:14:02,0,64,17
44,44,10.0.0.9,10.0.0.8,54436,9564,2023-06-15 13:14:02,0,64,17
44,44,10.0.0.9,10.0.0.10,54436,9564,2023-06-15 13:14:02,0,64,17
44,44,10.0.0.2,10.0.0.9,54990,9564,2023-06-15 13:14:02,0,64,17
44,44,10.0.0.4,10.0.0.9,52955,9564,2023-06-15 13:14:02,0,64,17
44,44,10.0.0.7,10.0.0.9,38413,9564,2023-06-15 13:14:03,1,64,17
44,44,10.0.0.21,10.0.0.9,39238,9564,2023-06-15 13:14:04,1,64,17
